make -f Makefile_sdr_32x32 results.xml
make[1]: Entering directory '/media/wtf/WD_USBC_4T/projects/toy-sram/rtl/sim/coco'
MODULE=tb TESTCASE=tb_32x32 TOPLEVEL=test_ra_sdr_32x32 TOPLEVEL_LANG=verilog \
         /usr/local/bin/vvp -M /home/wtf/.local/lib/python3.8/site-packages/cocotb/libs -m libcocotbvpi_icarus   build_32x32/sim.vvp 
    51.00ns INFO     [00000053] Port=0 WR @1A=1A55551A
    52.00ns INFO     [00000054] Port=0 WR @1B=1B55551B
    53.00ns INFO     [00000055] Port=0 WR @1C=1C55551C
    54.00ns INFO     [00000056] Port=0 WR @1D=1D55551D
    55.00ns INFO     [00000057] Port=0 WR @1E=1E55551E
    56.00ns INFO     [00000058] Port=0 WR @1F=1F55551F
    57.00ns INFO     [00000059] Running random commands...
    57.50ns INFO     [00000059] Port=0 RD @0C
    58.50ns INFO     [00000060] Port=0 WR @10=0F827873
    58.50ns INFO     [00000060] Port=0 RD @04
    58.50ns INFO     [00000060] Port=1 RD @01
    59.50ns INFO     [00000061] * RD COMPARE * port=0 adr=0C act=0C55550C exp=0C55550C
    59.50ns INFO     [00000061] Port=1 RD @0E
    60.50ns INFO     [00000062] * RD COMPARE * port=0 adr=04 act=04555504 exp=04555504
    60.50ns INFO     [00000062] * RD COMPARE * port=1 adr=01 act=01555501 exp=01555501
    60.50ns INFO     [00000062] Port=0 WR @17=CB4DA89F
    60.50ns INFO     [00000062] Port=0 RD @13
    61.50ns INFO     [00000063] * RD COMPARE * port=1 adr=0E act=0E55550E exp=0E55550E
    61.50ns INFO     [00000063] Port=0 RD @1D
    62.50ns INFO     [00000064] * RD COMPARE * port=0 adr=13 act=13555513 exp=13555513
    62.50ns INFO     [00000064] Port=1 RD @0C
    63.50ns INFO     [00000065] * RD COMPARE * port=0 adr=1D act=1D55551D exp=1D55551D
    63.50ns INFO     [00000065] Port=0 RD @17
    63.50ns INFO     [00000065] Port=1 RD @12
    64.50ns INFO     [00000066] * RD COMPARE * port=1 adr=0C act=0C55550C exp=0C55550C
    64.50ns INFO     [00000066] Port=0 WR @0B=35B8D525
    64.50ns INFO     [00000066] Port=0 RD @0D
    65.50ns INFO     [00000067] * RD COMPARE * port=0 adr=17 act=CB4DA89F exp=CB4DA89F
    65.50ns INFO     [00000067] * RD COMPARE * port=1 adr=12 act=12555512 exp=12555512
    65.50ns INFO     [00000067] Port=0 WR @07=C4E47199
    65.50ns INFO     [00000067] Port=0 RD @11
    65.50ns INFO     [00000067] Port=1 RD @11
    66.50ns INFO     [00000068] * RD COMPARE * port=0 adr=0D act=0D55550D exp=0D55550D
    66.50ns INFO     [00000068] Port=0 RD @1F
    66.50ns INFO     [00000068] Port=1 RD @05
    67.50ns INFO     [00000069] * RD COMPARE * port=0 adr=11 act=11555511 exp=11555511
    67.50ns INFO     [00000069] * RD COMPARE * port=1 adr=11 act=11555511 exp=11555511
    67.50ns INFO     [00000069] Port=0 RD @16
    67.50ns INFO     [00000069] Port=1 RD @1B
    68.50ns INFO     [00000070] * RD COMPARE * port=0 adr=1F act=1F55551F exp=1F55551F
    68.50ns INFO     [00000070] * RD COMPARE * port=1 adr=05 act=05555505 exp=05555505
    68.50ns INFO     [00000070] Port=0 WR @1A=9F6920AD
    69.50ns INFO     [00000071] * RD COMPARE * port=0 adr=16 act=16555516 exp=16555516
    69.50ns INFO     [00000071] * RD COMPARE * port=1 adr=1B act=1B55551B exp=1B55551B
    69.50ns INFO     [00000071] Port=0 WR @16=DBC267DD
    69.50ns INFO     [00000071] Port=0 RD @01
    69.50ns INFO     [00000071] Port=1 RD @18
    70.50ns INFO     [00000072] Port=0 WR @09=D1F5CD8F
    70.50ns INFO     [00000072] Port=0 RD @0C
    71.50ns INFO     [00000073] * RD COMPARE * port=0 adr=01 act=01555501 exp=01555501
    71.50ns INFO     [00000073] * RD COMPARE * port=1 adr=18 act=18555518 exp=18555518
    71.50ns INFO     [00000073] Port=1 RD @17
    72.50ns INFO     [00000074] * RD COMPARE * port=0 adr=0C act=0C55550C exp=0C55550C
    72.50ns INFO     [00000074] Port=0 RD @0C
    72.50ns INFO     [00000074] Port=1 RD @0D
    73.50ns INFO     [00000075] * RD COMPARE * port=1 adr=17 act=CB4DA89F exp=CB4DA89F
    73.50ns INFO     [00000075] Port=0 RD @14
    74.50ns INFO     [00000076] * RD COMPARE * port=0 adr=0C act=0C55550C exp=0C55550C
    74.50ns INFO     [00000076] * RD COMPARE * port=1 adr=0D act=0D55550D exp=0D55550D
    74.50ns INFO     [00000076] Port=1 RD @0E
    75.50ns INFO     [00000077] * RD COMPARE * port=0 adr=14 act=14555514 exp=14555514
    76.50ns INFO     [00000078] * RD COMPARE * port=1 adr=0E act=0E55550E exp=0E55550E
    77.50ns INFO     [00000079] Port=0 WR @00=4F5DE6D2
    77.50ns INFO     [00000079] Port=0 RD @1C
    78.50ns INFO     [00000080] Port=0 WR @16=408143EA
    78.50ns INFO     [00000080] Port=1 RD @0D
    79.50ns INFO     [00000081] * RD COMPARE * port=0 adr=1C act=1C55551C exp=1C55551C
    79.50ns INFO     [00000081] Port=1 RD @1C
    80.50ns INFO     [00000082] * RD COMPARE * port=1 adr=0D act=0D55550D exp=0D55550D
    81.50ns INFO     [00000083] * RD COMPARE * port=1 adr=1C act=1C55551C exp=1C55551C
    83.50ns INFO     [00000085] Port=0 WR @08=82EC8258
    83.50ns INFO     [00000085] Port=0 RD @12
    83.50ns INFO     [00000085] Port=1 RD @11
    84.50ns INFO     [00000086] Port=0 RD @15
    85.50ns INFO     [00000087] * RD COMPARE * port=0 adr=12 act=12555512 exp=12555512
    85.50ns INFO     [00000087] * RD COMPARE * port=1 adr=11 act=11555511 exp=11555511
    86.50ns INFO     [00000088] * RD COMPARE * port=0 adr=15 act=15555515 exp=15555515
    87.50ns INFO     [00000089] Port=0 WR @07=EC459E20
    87.50ns INFO     [00000089] Port=0 RD @13
    88.50ns INFO     [00000090] Port=0 RD @0E
    89.50ns INFO     [00000091] * RD COMPARE * port=0 adr=13 act=13555513 exp=13555513
    89.50ns INFO     [00000091] Port=0 WR @12=2B38ED3E
    89.50ns INFO     [00000091] Port=0 RD @07
    90.50ns INFO     [00000092] * RD COMPARE * port=0 adr=0E act=0E55550E exp=0E55550E
    90.50ns INFO     [00000092] Port=0 WR @08=92AC2E7B
    90.50ns INFO     [00000092] Port=0 RD @12
    91.50ns INFO     [00000093] * RD COMPARE * port=0 adr=07 act=EC459E20 exp=EC459E20
    91.50ns INFO     [00000093] Port=1 RD @01
    92.50ns INFO     [00000094] * RD COMPARE * port=0 adr=12 act=2B38ED3E exp=2B38ED3E
    92.50ns INFO     [00000094] Port=0 WR @04=75765FF7
    93.50ns INFO     [00000095] * RD COMPARE * port=1 adr=01 act=01555501 exp=01555501
    93.50ns INFO     [00000095] Port=1 RD @0E
    94.50ns INFO     [00000096] Port=1 RD @09
    95.50ns INFO     [00000097] * RD COMPARE * port=1 adr=0E act=0E55550E exp=0E55550E
    95.50ns INFO     [00000097] Port=0 WR @08=8887094F
    96.50ns INFO     [00000098] * RD COMPARE * port=1 adr=09 act=D1F5CD8F exp=D1F5CD8F
    96.50ns INFO     [00000098] Port=0 WR @1A=28069984
    96.50ns INFO     [00000098] Port=0 RD @0F
    97.50ns INFO     [00000099] Port=0 RD @1B
    97.50ns INFO     [00000099] Port=1 RD @15
    98.00ns INFO     [00000100] [00000100] ...tick...
    98.50ns INFO     [00000100] * RD COMPARE * port=0 adr=0F act=0F55550F exp=0F55550F
    98.50ns INFO     [00000100] Port=0 WR @1F=3A23800B
    98.50ns INFO     [00000100] Port=1 RD @09
    99.50ns INFO     [00000101] * RD COMPARE * port=0 adr=1B act=1B55551B exp=1B55551B
    99.50ns INFO     [00000101] * RD COMPARE * port=1 adr=15 act=15555515 exp=15555515
    99.50ns INFO     [00000101] Port=0 RD @01
    99.50ns INFO     [00000101] Port=1 RD @01
   100.50ns INFO     [00000102] * RD COMPARE * port=1 adr=09 act=D1F5CD8F exp=D1F5CD8F
   100.50ns INFO     [00000102] Port=1 RD @02
   101.50ns INFO     [00000103] * RD COMPARE * port=0 adr=01 act=01555501 exp=01555501
   101.50ns INFO     [00000103] * RD COMPARE * port=1 adr=01 act=01555501 exp=01555501
   101.50ns INFO     [00000103] Port=0 WR @0C=3BF09D98
   101.50ns INFO     [00000103] Port=0 RD @0E
   102.50ns INFO     [00000104] * RD COMPARE * port=1 adr=02 act=02555502 exp=02555502
   102.50ns INFO     [00000104] Port=0 WR @09=EC6AEB67
   102.50ns INFO     [00000104] Port=1 RD @1A
   103.50ns INFO     [00000105] * RD COMPARE * port=0 adr=0E act=0E55550E exp=0E55550E
   103.50ns INFO     [00000105] Port=0 WR @09=C21580B6
   103.50ns INFO     [00000105] Port=1 RD @1E
   104.50ns INFO     [00000106] * RD COMPARE * port=1 adr=1A act=28069984 exp=28069984
   104.50ns INFO     [00000106] Port=0 WR @18=B793C357
   105.50ns INFO     [00000107] * RD COMPARE * port=1 adr=1E act=1E55551E exp=1E55551E
   105.50ns INFO     [00000107] Port=0 RD @19
   105.50ns INFO     [00000107] Port=1 RD @13
   106.50ns INFO     [00000108] Port=1 RD @06
   107.50ns INFO     [00000109] * RD COMPARE * port=0 adr=19 act=19555519 exp=19555519
   107.50ns INFO     [00000109] * RD COMPARE * port=1 adr=13 act=13555513 exp=13555513
   107.50ns INFO     [00000109] Port=1 RD @09
   108.50ns INFO     [00000110] * RD COMPARE * port=1 adr=06 act=06555506 exp=06555506
   109.50ns INFO     [00000111] * RD COMPARE * port=1 adr=09 act=C21580B6 exp=C21580B6
   109.50ns INFO     [00000111] Port=1 RD @1A
   111.50ns INFO     [00000113] * RD COMPARE * port=1 adr=1A act=28069984 exp=28069984
   114.50ns INFO     [00000116] Port=1 RD @19
   115.50ns INFO     [00000117] Port=0 RD @12
   115.50ns INFO     [00000117] Port=1 RD @0F
   116.50ns INFO     [00000118] * RD COMPARE * port=1 adr=19 act=19555519 exp=19555519
   116.50ns INFO     [00000118] Port=0 RD @10
   117.50ns INFO     [00000119] * RD COMPARE * port=0 adr=12 act=2B38ED3E exp=2B38ED3E
   117.50ns INFO     [00000119] * RD COMPARE * port=1 adr=0F act=0F55550F exp=0F55550F
   117.50ns INFO     [00000119] Port=1 RD @12
   118.50ns INFO     [00000120] * RD COMPARE * port=0 adr=10 act=0F827873 exp=0F827873
   118.50ns INFO     [00000120] Port=0 RD @0F
   118.50ns INFO     [00000120] Port=1 RD @08
   119.50ns INFO     [00000121] * RD COMPARE * port=1 adr=12 act=2B38ED3E exp=2B38ED3E
   119.50ns INFO     [00000121] Port=0 WR @11=2078089B
   119.50ns INFO     [00000121] Port=1 RD @13
   120.50ns INFO     [00000122] * RD COMPARE * port=0 adr=0F act=0F55550F exp=0F55550F
   120.50ns INFO     [00000122] * RD COMPARE * port=1 adr=08 act=8887094F exp=8887094F
   120.50ns INFO     [00000122] Port=1 RD @0E
   121.50ns INFO     [00000123] * RD COMPARE * port=1 adr=13 act=13555513 exp=13555513
   121.50ns INFO     [00000123] Port=0 WR @16=F5CE5A59
   121.50ns INFO     [00000123] Port=1 RD @07
   122.50ns INFO     [00000124] * RD COMPARE * port=1 adr=0E act=0E55550E exp=0E55550E
   122.50ns INFO     [00000124] Port=0 RD @01
   123.50ns INFO     [00000125] * RD COMPARE * port=1 adr=07 act=EC459E20 exp=EC459E20
   123.50ns INFO     [00000125] Port=0 RD @09
   124.50ns INFO     [00000126] * RD COMPARE * port=0 adr=01 act=01555501 exp=01555501
   124.50ns INFO     [00000126] Port=1 RD @0E
   125.50ns INFO     [00000127] * RD COMPARE * port=0 adr=09 act=C21580B6 exp=C21580B6
   125.50ns INFO     [00000127] Port=0 WR @12=3872D36A
   125.50ns INFO     [00000127] Port=1 RD @18
   126.50ns INFO     [00000128] * RD COMPARE * port=1 adr=0E act=0E55550E exp=0E55550E
   126.50ns INFO     [00000128] Port=0 RD @0D
   127.50ns INFO     [00000129] * RD COMPARE * port=1 adr=18 act=B793C357 exp=B793C357
   128.50ns INFO     [00000130] * RD COMPARE * port=0 adr=0D act=0D55550D exp=0D55550D
   129.50ns INFO     [00000131] Port=0 WR @0F=CB237B9A
   130.50ns INFO     [00000132] Port=0 WR @0C=478B82D0
   131.50ns INFO     [00000133] Port=0 WR @1C=44556E47
   131.50ns INFO     [00000133] Port=0 RD @16
   132.50ns INFO     [00000134] Port=1 RD @10
   133.50ns INFO     [00000135] * RD COMPARE * port=0 adr=16 act=F5CE5A59 exp=F5CE5A59
   133.50ns INFO     [00000135] Port=0 RD @15
   134.50ns INFO     [00000136] * RD COMPARE * port=1 adr=10 act=0F827873 exp=0F827873
   134.50ns INFO     [00000136] Port=0 WR @14=A0BD8E94
   134.50ns INFO     [00000136] Port=1 RD @1F
   135.50ns INFO     [00000137] * RD COMPARE * port=0 adr=15 act=15555515 exp=15555515
   135.50ns INFO     [00000137] Port=0 WR @03=3C680566
   135.50ns INFO     [00000137] Port=0 RD @0A
   136.50ns INFO     [00000138] * RD COMPARE * port=1 adr=1F act=3A23800B exp=3A23800B
   136.50ns INFO     [00000138] Port=0 WR @1F=4C1BEFA9
   137.50ns INFO     [00000139] * RD COMPARE * port=0 adr=0A act=0A55550A exp=0A55550A
   137.50ns INFO     [00000139] Port=0 RD @02
   137.50ns INFO     [00000139] Port=1 RD @0D
   139.50ns INFO     [00000141] * RD COMPARE * port=0 adr=02 act=02555502 exp=02555502
   139.50ns INFO     [00000141] * RD COMPARE * port=1 adr=0D act=0D55550D exp=0D55550D
   139.50ns INFO     [00000141] Port=0 WR @18=799F091B
   140.50ns INFO     [00000142] Port=1 RD @05
   141.50ns INFO     [00000143] Port=0 WR @07=085706CD
   142.50ns INFO     [00000144] * RD COMPARE * port=1 adr=05 act=05555505 exp=05555505
   142.50ns INFO     [00000144] Port=0 WR @13=3A9F77F0
   143.50ns INFO     [00000145] Port=0 RD @03
   144.50ns INFO     [00000146] Port=0 RD @0A
   144.50ns INFO     [00000146] Port=1 RD @11
   145.50ns INFO     [00000147] * RD COMPARE * port=0 adr=03 act=3C680566 exp=3C680566
   145.50ns INFO     [00000147] Port=1 RD @10
   146.50ns INFO     [00000148] * RD COMPARE * port=0 adr=0A act=0A55550A exp=0A55550A
   146.50ns INFO     [00000148] * RD COMPARE * port=1 adr=11 act=2078089B exp=2078089B
   146.50ns INFO     [00000148] Port=1 RD @07
   147.50ns INFO     [00000149] * RD COMPARE * port=1 adr=10 act=0F827873 exp=0F827873
   147.50ns INFO     [00000149] Port=0 WR @09=13ED67FF
   147.50ns INFO     [00000149] Port=0 RD @0A
   148.50ns INFO     [00000150] * RD COMPARE * port=1 adr=07 act=085706CD exp=085706CD
   148.50ns INFO     [00000150] Port=0 RD @1D
   149.50ns INFO     [00000151] * RD COMPARE * port=0 adr=0A act=0A55550A exp=0A55550A
   149.50ns INFO     [00000151] Port=0 RD @19
   150.50ns INFO     [00000152] * RD COMPARE * port=0 adr=1D act=1D55551D exp=1D55551D
   150.50ns INFO     [00000152] Port=0 RD @04
   150.50ns INFO     [00000152] Port=1 RD @00
   151.50ns INFO     [00000153] * RD COMPARE * port=0 adr=19 act=19555519 exp=19555519
   151.50ns INFO     [00000153] Port=0 RD @18
   151.50ns INFO     [00000153] Port=1 RD @01
   152.50ns INFO     [00000154] * RD COMPARE * port=0 adr=04 act=75765FF7 exp=75765FF7
   152.50ns INFO     [00000154] * RD COMPARE * port=1 adr=00 act=4F5DE6D2 exp=4F5DE6D2
   152.50ns INFO     [00000154] Port=0 WR @0B=CA8D5E0E
   153.50ns INFO     [00000155] * RD COMPARE * port=0 adr=18 act=799F091B exp=799F091B
   153.50ns INFO     [00000155] * RD COMPARE * port=1 adr=01 act=01555501 exp=01555501
   154.50ns INFO     [00000156] Port=0 RD @06
   156.50ns INFO     [00000158] * RD COMPARE * port=0 adr=06 act=06555506 exp=06555506
   156.50ns INFO     [00000158] Port=0 WR @0C=4229CD83
   157.50ns INFO     [00000159] Port=0 RD @1B
   158.50ns INFO     [00000160] Port=0 WR @08=CBC7A070
   158.50ns INFO     [00000160] Port=1 RD @1E
   159.50ns INFO     [00000161] * RD COMPARE * port=0 adr=1B act=1B55551B exp=1B55551B
   160.50ns INFO     [00000162] * RD COMPARE * port=1 adr=1E act=1E55551E exp=1E55551E
   160.50ns INFO     [00000162] Port=0 WR @0C=07F7889E
   161.50ns INFO     [00000163] Port=0 WR @0F=642AF523
   162.50ns INFO     [00000164] Port=0 WR @0E=E8C32A84
   162.50ns INFO     [00000164] Port=0 RD @04
   163.50ns INFO     [00000165] Port=0 WR @04=CCF4521A
   163.50ns INFO     [00000165] Port=1 RD @1C
   164.50ns INFO     [00000166] * RD COMPARE * port=0 adr=04 act=75765FF7 exp=75765FF7
   164.50ns INFO     [00000166] Port=0 RD @1B
   164.50ns INFO     [00000166] Port=1 RD @14
   165.50ns INFO     [00000167] * RD COMPARE * port=1 adr=1C act=44556E47 exp=44556E47
   165.50ns INFO     [00000167] Port=0 RD @0D
   165.50ns INFO     [00000167] Port=1 RD @0E
   166.50ns INFO     [00000168] * RD COMPARE * port=0 adr=1B act=1B55551B exp=1B55551B
   166.50ns INFO     [00000168] * RD COMPARE * port=1 adr=14 act=A0BD8E94 exp=A0BD8E94
   167.50ns INFO     [00000169] * RD COMPARE * port=0 adr=0D act=0D55550D exp=0D55550D
   167.50ns INFO     [00000169] * RD COMPARE * port=1 adr=0E act=E8C32A84 exp=E8C32A84
   167.50ns INFO     [00000169] Port=0 RD @04
   168.50ns INFO     [00000170] Port=0 WR @1E=FF5BA429
   169.50ns INFO     [00000171] * RD COMPARE * port=0 adr=04 act=CCF4521A exp=CCF4521A
   170.50ns INFO     [00000172] Port=0 WR @05=CFB6CBE5
   171.50ns INFO     [00000173] Port=1 RD @0D
   172.50ns INFO     [00000174] Port=0 WR @0A=6D9C69F7
   172.50ns INFO     [00000174] Port=1 RD @1B
   173.50ns INFO     [00000175] * RD COMPARE * port=1 adr=0D act=0D55550D exp=0D55550D
   173.50ns INFO     [00000175] Port=0 WR @06=455023E0
   174.50ns INFO     [00000176] * RD COMPARE * port=1 adr=1B act=1B55551B exp=1B55551B
   174.50ns INFO     [00000176] Port=0 WR @19=DEB9A509
   176.50ns INFO     [00000178] Port=0 RD @17
   177.50ns INFO     [00000179] Port=0 RD @10
   177.50ns INFO     [00000179] Port=1 RD @18
   178.50ns INFO     [00000180] * RD COMPARE * port=0 adr=17 act=CB4DA89F exp=CB4DA89F
   179.50ns INFO     [00000181] * RD COMPARE * port=0 adr=10 act=0F827873 exp=0F827873
   179.50ns INFO     [00000181] * RD COMPARE * port=1 adr=18 act=799F091B exp=799F091B
   179.50ns INFO     [00000181] Port=0 WR @1A=4EC1A63C
   179.50ns INFO     [00000181] Port=1 RD @0B
   180.50ns INFO     [00000182] Port=0 WR @1A=1333A35B
   180.50ns INFO     [00000182] Port=0 RD @0D
   180.50ns INFO     [00000182] Port=1 RD @19
   181.50ns INFO     [00000183] * RD COMPARE * port=1 adr=0B act=CA8D5E0E exp=CA8D5E0E
   182.50ns INFO     [00000184] * RD COMPARE * port=0 adr=0D act=0D55550D exp=0D55550D
   182.50ns INFO     [00000184] * RD COMPARE * port=1 adr=19 act=DEB9A509 exp=DEB9A509
   182.50ns INFO     [00000184] Port=0 WR @04=4410F95F
   182.50ns INFO     [00000184] Port=1 RD @0F
   183.50ns INFO     [00000185] Port=0 RD @17
   183.50ns INFO     [00000185] Port=1 RD @0F
   184.50ns INFO     [00000186] * RD COMPARE * port=1 adr=0F act=642AF523 exp=642AF523
   184.50ns INFO     [00000186] Port=0 WR @1D=1AD7E3DF
   184.50ns INFO     [00000186] Port=0 RD @1C
   185.50ns INFO     [00000187] * RD COMPARE * port=0 adr=17 act=CB4DA89F exp=CB4DA89F
   185.50ns INFO     [00000187] * RD COMPARE * port=1 adr=0F act=642AF523 exp=642AF523
   185.50ns INFO     [00000187] Port=0 WR @06=E5D893AD
   185.50ns INFO     [00000187] Port=0 RD @18
   186.50ns INFO     [00000188] * RD COMPARE * port=0 adr=1C act=44556E47 exp=44556E47
   186.50ns INFO     [00000188] Port=0 WR @1F=A72A3660
   186.50ns INFO     [00000188] Port=1 RD @0F
   187.50ns INFO     [00000189] * RD COMPARE * port=0 adr=18 act=799F091B exp=799F091B
   187.50ns INFO     [00000189] Port=0 WR @19=9A684AC2
   188.50ns INFO     [00000190] * RD COMPARE * port=1 adr=0F act=642AF523 exp=642AF523
   188.50ns INFO     [00000190] Port=0 RD @18
   188.50ns INFO     [00000190] Port=1 RD @15
   189.50ns INFO     [00000191] Port=0 WR @1F=E12AD822
   189.50ns INFO     [00000191] Port=0 RD @17
   190.50ns INFO     [00000192] * RD COMPARE * port=0 adr=18 act=799F091B exp=799F091B
   190.50ns INFO     [00000192] * RD COMPARE * port=1 adr=15 act=15555515 exp=15555515
   191.50ns INFO     [00000193] * RD COMPARE * port=0 adr=17 act=CB4DA89F exp=CB4DA89F
   191.50ns INFO     [00000193] Port=0 WR @1A=F9795629
   191.50ns INFO     [00000193] Port=1 RD @1E
   193.50ns INFO     [00000195] * RD COMPARE * port=1 adr=1E act=FF5BA429 exp=FF5BA429
   193.50ns INFO     [00000195] Port=0 WR @17=F6196FBA
   194.50ns INFO     [00000196] Port=0 WR @11=D7780140
   194.50ns INFO     [00000196] Port=0 RD @02
   195.50ns INFO     [00000197] Port=0 WR @18=F69DD6D2
   195.50ns INFO     [00000197] Port=0 RD @1B
   195.50ns INFO     [00000197] Port=1 RD @13
   196.50ns INFO     [00000198] * RD COMPARE * port=0 adr=02 act=02555502 exp=02555502
   196.50ns INFO     [00000198] Port=0 RD @02
   197.50ns INFO     [00000199] * RD COMPARE * port=0 adr=1B act=1B55551B exp=1B55551B
   197.50ns INFO     [00000199] * RD COMPARE * port=1 adr=13 act=3A9F77F0 exp=3A9F77F0
   197.50ns INFO     [00000199] Port=0 WR @1A=2DD9C053
   198.00ns INFO     [00000200] [00000200] ...tick...
   198.50ns INFO     [00000200] * RD COMPARE * port=0 adr=02 act=02555502 exp=02555502
   198.50ns INFO     [00000200] Port=1 RD @10
   199.50ns INFO     [00000201] Port=0 WR @1C=7CC4BB2E
   199.50ns INFO     [00000201] Port=0 RD @04
   200.50ns INFO     [00000202] * RD COMPARE * port=1 adr=10 act=0F827873 exp=0F827873
   200.50ns INFO     [00000202] Port=0 WR @13=8A26B269
   200.50ns INFO     [00000202] Port=1 RD @10
   201.50ns INFO     [00000203] * RD COMPARE * port=0 adr=04 act=4410F95F exp=4410F95F
   201.50ns INFO     [00000203] Port=0 WR @1F=16411FF0
   202.50ns INFO     [00000204] * RD COMPARE * port=1 adr=10 act=0F827873 exp=0F827873
   202.50ns INFO     [00000204] Port=0 WR @1D=CBB90BBA
   202.50ns INFO     [00000204] Port=1 RD @07
   203.50ns INFO     [00000205] Port=0 WR @06=33E19AAF
   203.50ns INFO     [00000205] Port=1 RD @0A
   204.50ns INFO     [00000206] * RD COMPARE * port=1 adr=07 act=085706CD exp=085706CD
   204.50ns INFO     [00000206] Port=0 WR @1F=81BE79CD
   205.50ns INFO     [00000207] * RD COMPARE * port=1 adr=0A act=6D9C69F7 exp=6D9C69F7
   205.50ns INFO     [00000207] Port=0 WR @15=1329E3B8
   206.50ns INFO     [00000208] Port=0 WR @0A=1B159C15
   206.50ns INFO     [00000208] Port=0 RD @0E
   208.50ns INFO     [00000210] * RD COMPARE * port=0 adr=0E act=E8C32A84 exp=E8C32A84
   208.50ns INFO     [00000210] Port=0 WR @19=7DDC4AD4
   210.50ns INFO     [00000212] Port=0 RD @1D
   210.50ns INFO     [00000212] Port=1 RD @13
   211.50ns INFO     [00000213] Port=1 RD @10
   212.50ns INFO     [00000214] * RD COMPARE * port=0 adr=1D act=CBB90BBA exp=CBB90BBA
   212.50ns INFO     [00000214] * RD COMPARE * port=1 adr=13 act=8A26B269 exp=8A26B269
   212.50ns INFO     [00000214] Port=1 RD @05
   213.50ns INFO     [00000215] * RD COMPARE * port=1 adr=10 act=0F827873 exp=0F827873
   213.50ns INFO     [00000215] Port=0 WR @07=1791F6EE
   213.50ns INFO     [00000215] Port=0 RD @1B
   214.50ns INFO     [00000216] * RD COMPARE * port=1 adr=05 act=CFB6CBE5 exp=CFB6CBE5
   214.50ns INFO     [00000216] Port=0 WR @10=0F241BA9
   215.50ns INFO     [00000217] * RD COMPARE * port=0 adr=1B act=1B55551B exp=1B55551B
   215.50ns INFO     [00000217] Port=1 RD @06
   217.50ns INFO     [00000219] * RD COMPARE * port=1 adr=06 act=33E19AAF exp=33E19AAF
   217.50ns INFO     [00000219] Port=0 RD @09
   217.50ns INFO     [00000219] Port=1 RD @12
   218.50ns INFO     [00000220] Port=0 RD @1A
   218.50ns INFO     [00000220] Port=1 RD @05
   219.50ns INFO     [00000221] * RD COMPARE * port=0 adr=09 act=13ED67FF exp=13ED67FF
